type,sensor,value,timestamp
"watt","meanPerHour",172,1406372441
"watt","meanPerHour",170,1406376073
"watt","meanPerHour",168,1406379628
"watt","meanPerHour",158,1406383217
"watt","meanPerHour",176,1406386839
"watt","meanPerHour",178,1406390407
"watt","meanPerHour",175,1406394017
"watt","meanPerHour",162,1406397623
"watt","meanPerHour",160,1406401277
"watt","meanPerHour",251,1406404825
"watt","meanPerHour",1344,1406408437
"watt","meanPerHour",2363,1406412000
"watt","meanPerHour",1034,1406415687
"watt","meanPerHour",615,1406419211
"watt","meanPerHour",565,1406422915
"watt","meanPerHour",165,1406426401
"watt","meanPerHour",165,1406430009
"watt","meanPerHour",169,1406433622
"watt","meanPerHour",172,1406437206
"watt","meanPerHour",180,1406440849
"watt","meanPerHour",316,1406444404
"watt","meanPerHour",225,1406448057
"watt","meanPerHour",393,1406451753
"watt","meanPerHour",509,1406455264
"watt","meanPerHour",183,1406458889
"watt","meanPerHour",183,1406462403
"watt","meanPerHour",179,1406466050
"watt","meanPerHour",181,1406469609
"watt","meanPerHour",181,1406473285
"watt","meanPerHour",177,1406476850
"watt","meanPerHour",253,1406480468
"watt","meanPerHour",238,1406484002
"watt","meanPerHour",443,1406487612
"watt","meanPerHour",270,1406491228
"watt","meanPerHour",1174,1406494851
"watt","meanPerHour",2345,1406498488
"watt","meanPerHour",2334,1406502051
"watt","meanPerHour",1085,1406505698
"watt","meanPerHour",169,1406509217
"watt","meanPerHour",171,1406512889
"watt","meanPerHour",165,1406516402
"watt","meanPerHour",175,1406520023
"watt","meanPerHour",212,1406523601
"watt","meanPerHour",335,1406527253
"watt","meanPerHour",277,1406530815
"watt","meanPerHour",203,1406534481
"watt","meanPerHour",210,1406538094
"watt","meanPerHour",209,1406541604
"watt","meanPerHour",213,1406545230
"watt","meanPerHour",301,1406548958
"watt","meanPerHour",232,1406552402
"watt","meanPerHour",284,1406556030
"watt","meanPerHour",224,1406559611
"watt","meanPerHour",226,1406563283
"watt","meanPerHour",178,1406566813
"watt","meanPerHour",1079,1406570413
"watt","meanPerHour",509,1406574033
"watt","meanPerHour",247,1406577641
"watt","meanPerHour",1314,1406581283
"watt","meanPerHour",1075,1406584810
"watt","meanPerHour",1322,1406588405
"watt","meanPerHour",771,1406592127
"watt","meanPerHour",183,1406595642
"watt","meanPerHour",166,1406599202
"watt","meanPerHour",164,1406602887
"watt","meanPerHour",168,1406606459
"watt","meanPerHour",227,1406610010
"watt","meanPerHour",243,1406613607
"watt","meanPerHour",253,1406617328
"watt","meanPerHour",199,1406620921
"watt","meanPerHour",181,1406624415
"watt","meanPerHour",210,1406628000
"watt","meanPerHour",715,1406631640
"watt","meanPerHour",287,1406635200
"watt","meanPerHour",239,1406638820
"watt","meanPerHour",210,1406642415
"watt","meanPerHour",206,1406646149
"watt","meanPerHour",225,1406649603
"watt","meanPerHour",208,1406653274
"watt","meanPerHour",499,1406656833
"watt","meanPerHour",234,1406660417
"watt","meanPerHour",350,1406664055
"watt","meanPerHour",1387,1406667627
"watt","meanPerHour",2353,1406671244
"watt","meanPerHour",1600,1406674811
"watt","meanPerHour",195,1406678400
"watt","meanPerHour",182,1406682020
"watt","meanPerHour",180,1406685644
"watt","meanPerHour",171,1406689237
"watt","meanPerHour",178,1406692820
"watt","meanPerHour",400,1406696435
"watt","meanPerHour",330,1406700002
"watt","meanPerHour",187,1406703623
"watt","meanPerHour",182,1406707317
"watt","meanPerHour",198,1406710845
"watt","meanPerHour",244,1406714445
"watt","meanPerHour",236,1406718069
"watt","meanPerHour",178,1406721612
"watt","meanPerHour",213,1406725228
"watt","meanPerHour",224,1406728802
"watt","meanPerHour",213,1406732417
"watt","meanPerHour",223,1406736122
"watt","meanPerHour",175,1406739733
"watt","meanPerHour",301,1406743223
"watt","meanPerHour",253,1406746906
"watt","meanPerHour",271,1406750407
"watt","meanPerHour",1213,1406754008
"watt","meanPerHour",3250,1406757807
"watt","meanPerHour",2029,1406761316
"watt","meanPerHour",177,1406764869
"watt","meanPerHour",175,1406768457
"watt","meanPerHour",169,1406772012
"watt","meanPerHour",165,1406775601
"watt","meanPerHour",168,1406779236
"watt","meanPerHour",825,1406782859
"watt","meanPerHour",289,1406786404
"watt","meanPerHour",169,1406790009
"watt","meanPerHour",187,1406793648
"watt","meanPerHour",209,1406797212
"watt","meanPerHour",200,1406800800
"watt","meanPerHour",197,1406804437
"watt","meanPerHour",162,1406808014
"watt","meanPerHour",157,1406811659
"watt","meanPerHour",211,1406815222
"watt","meanPerHour",198,1406818803
"watt","meanPerHour",167,1406822506
"watt","meanPerHour",193,1406826066
"watt","meanPerHour",162,1406829615
"watt","meanPerHour",165,1406833252
"watt","meanPerHour",169,1406836812
"watt","meanPerHour",1236,1406840402
"watt","meanPerHour",2013,1406844043
"watt","meanPerHour",189,1406847788
"watt","meanPerHour",174,1406851210
"watt","meanPerHour",170,1406854831
"watt","meanPerHour",170,1406858486
"watt","meanPerHour",170,1406862007
"watt","meanPerHour",164,1406865663
"watt","meanPerHour",170,1406869211
"watt","meanPerHour",265,1406872899
"watt","meanPerHour",218,1406876431
"watt","meanPerHour",202,1406880077
"watt","meanPerHour",603,1406883661
"watt","meanPerHour",421,1406887222
"watt","meanPerHour",188,1406890834
"watt","meanPerHour",265,1406894408
"watt","meanPerHour",405,1406898058
"watt","meanPerHour",304,1406901648
"watt","meanPerHour",379,1406905235
"watt","meanPerHour",181,1406908885
"watt","meanPerHour",363,1406912420
"watt","meanPerHour",725,1406916000
"watt","meanPerHour",1112,1406919737
"watt","meanPerHour",406,1406923214
"watt","meanPerHour",1370,1406926800
"watt","meanPerHour",2441,1406930761
"watt","meanPerHour",3224,1406934036
"watt","meanPerHour",1343,1406937608
"watt","meanPerHour",197,1406941251
"watt","meanPerHour",174,1406944830
"watt","meanPerHour",167,1406948401
"watt","meanPerHour",170,1406952020
"watt","meanPerHour",166,1406955619
"watt","meanPerHour",192,1406959207
"watt","meanPerHour",301,1406962838
"watt","meanPerHour",928,1406966437
"watt","meanPerHour",338,1406970073
"watt","meanPerHour",170,1406973605
"watt","meanPerHour",907,1406977235
"watt","meanPerHour",980,1406980827
"watt","meanPerHour",217,1406984453
"watt","meanPerHour",208,1406988097
"watt","meanPerHour",737,1406991613
"watt","meanPerHour",330,1406995233
"watt","meanPerHour",394,1406998848
"watt","meanPerHour",635,1407002452
"watt","meanPerHour",325,1407006018
"watt","meanPerHour",320,1407009718
"watt","meanPerHour",1403,1407013246
"watt","meanPerHour",2418,1407016816
"watt","meanPerHour",2338,1407020552
"watt","meanPerHour",710,1407024087
"watt","meanPerHour",837,1407027646
"watt","meanPerHour",1036,1407031308
"watt","meanPerHour",162,1407034805
"watt","meanPerHour",167,1407038431
"watt","meanPerHour",167,1407042027
"watt","meanPerHour",180,1407045601
"watt","meanPerHour",277,1407049295
"watt","meanPerHour",599,1407052816
"watt","meanPerHour",462,1407056405
"watt","meanPerHour",191,1407060090
"watt","meanPerHour",165,1407063604
"watt","meanPerHour",170,1407067203
"watt","meanPerHour",160,1407070862
"watt","meanPerHour",162,1407074441
"watt","meanPerHour",166,1407078015
"watt","meanPerHour",159,1407081606
"watt","meanPerHour",210,1407085201
"watt","meanPerHour",329,1407088850
"watt","meanPerHour",220,1407092403
"watt","meanPerHour",323,1407096002
"watt","meanPerHour",1441,1407099635
"watt","meanPerHour",2320,1407103293
"watt","meanPerHour",514,1407106834
"watt","meanPerHour",167,1407110441
"watt","meanPerHour",167,1407114091
"watt","meanPerHour",166,1407117689
"watt","meanPerHour",162,1407121328
"watt","meanPerHour",161,1407124817
"watt","meanPerHour",597,1407128587
"watt","meanPerHour",200,1407132116
"watt","meanPerHour",152,1407135631
"watt","meanPerHour",161,1407139211
"watt","meanPerHour",169,1407142804
"watt","meanPerHour",317,1407146410
"watt","meanPerHour",267,1407150033
"watt","meanPerHour",170,1407153692
"watt","meanPerHour",185,1407157309
"watt","meanPerHour",192,1407160863
"watt","meanPerHour",197,1407164404
"watt","meanPerHour",201,1407168084
"watt","meanPerHour",185,1407171606
"watt","meanPerHour",165,1407175213
"watt","meanPerHour",1120,1407178802
"watt","meanPerHour",256,1407182409
"watt","meanPerHour",1304,1407186000
"watt","meanPerHour",2343,1407189724
"watt","meanPerHour",842,1407193289
"watt","meanPerHour",1246,1407196802
"watt","meanPerHour",883,1407200422
"watt","meanPerHour",166,1407204004
"watt","meanPerHour",165,1407207665
"watt","meanPerHour",161,1407211206
"watt","meanPerHour",1071,1407214810
"watt","meanPerHour",281,1407218414
"watt","meanPerHour",168,1407222010
"watt","meanPerHour",177,1407225788
"watt","meanPerHour",212,1407229231
"watt","meanPerHour",204,1407232818
"watt","meanPerHour",187,1407236410
"watt","meanPerHour",246,1407240156
"watt","meanPerHour",157,1407243654
"watt","meanPerHour",210,1407247328
"watt","meanPerHour",193,1407250820
"watt","meanPerHour",196,1407254564
"watt","meanPerHour",256,1407258025
"watt","meanPerHour",211,1407261615
"watt","meanPerHour",1233,1407265202
"watt","meanPerHour",232,1407268840
"watt","meanPerHour",1354,1407272489
"watt","meanPerHour",2360,1407276001
"watt","meanPerHour",1638,1407279614
"watt","meanPerHour",169,1407283220
"watt","meanPerHour",166,1407286809
"watt","meanPerHour",185,1407290431
"watt","meanPerHour",215,1407294037
"watt","meanPerHour",171,1407297687
"watt","meanPerHour",462,1407301249
"watt","meanPerHour",456,1407304870
"watt","meanPerHour",1635,1407308485
"watt","meanPerHour",167,1407312074
"watt","meanPerHour",162,1407315638
"watt","meanPerHour",780,1407319340
"watt","meanPerHour",237,1407322809
"watt","meanPerHour",161,1407326426
"watt","meanPerHour",157,1407330164
"watt","meanPerHour",158,1407333635
"watt","meanPerHour",163,1407337269
"watt","meanPerHour",159,1407340945
"watt","meanPerHour",171,1407344426
"watt","meanPerHour",546,1407348030
"watt","meanPerHour",1450,1407351646
"watt","meanPerHour",323,1407355207
"watt","meanPerHour",1331,1407358836
"watt","meanPerHour",2336,1407362413
"watt","meanPerHour",1493,1407366131
"watt","meanPerHour",162,1407369660
"watt","meanPerHour",160,1407373221
"watt","meanPerHour",156,1407376807
"watt","meanPerHour",161,1407380419
"watt","meanPerHour",160,1407384001
"watt","meanPerHour",197,1407387693
"watt","meanPerHour",272,1407391232
"watt","meanPerHour",300,1407394809
"watt","meanPerHour",214,1407398445
"watt","meanPerHour",161,1407402007
"watt","meanPerHour",189,1407405643
"watt","meanPerHour",1626,1407409231
"watt","meanPerHour",454,1407412802
"watt","meanPerHour",172,1407416400
"watt","meanPerHour",192,1407420021
"watt","meanPerHour",239,1407423673
"watt","meanPerHour",655,1407427202
"watt","meanPerHour",566,1407430896
"watt","meanPerHour",1717,1407434408
"watt","meanPerHour",439,1407438034
"watt","meanPerHour",255,1407441662
"watt","meanPerHour",1109,1407445203
"watt","meanPerHour",2430,1407448831
"watt","meanPerHour",2405,1407452409
"watt","meanPerHour",533,1407456016
"watt","meanPerHour",167,1407459634
"watt","meanPerHour",161,1407463272
"watt","meanPerHour",153,1407466820
"watt","meanPerHour",158,1407470425
"watt","meanPerHour",159,1407474043
"watt","meanPerHour",396,1407477647
"watt","meanPerHour",289,1407481203
"watt","meanPerHour",874,1407484866
"watt","meanPerHour",445,1407488544
"watt","meanPerHour",283,1407492020
"watt","meanPerHour",886,1407495609
"watt","meanPerHour",721,1407499210
"watt","meanPerHour",281,1407502824
"watt","meanPerHour",278,1407506419
"watt","meanPerHour",326,1407510062
"watt","meanPerHour",459,1407513641
"watt","meanPerHour",163,1407517251
"watt","meanPerHour",164,1407520818
"watt","meanPerHour",161,1407524476
"watt","meanPerHour",158,1407528036
"watt","meanPerHour",1205,1407531663
"watt","meanPerHour",2994,1407535215
"watt","meanPerHour",1461,1407538831
"watt","meanPerHour",195,1407542425
"watt","meanPerHour",163,1407546002
"watt","meanPerHour",160,1407549603
"watt","meanPerHour",164,1407553234
"watt","meanPerHour",165,1407556872
"watt","meanPerHour",165,1407560450
"watt","meanPerHour",157,1407564029
"watt","meanPerHour",158,1407567619
"watt","meanPerHour",156,1407571208
"watt","meanPerHour",162,1407574814
"watt","meanPerHour",156,1407578534
"watt","meanPerHour",155,1407582042
"watt","meanPerHour",159,1407585798
"watt","meanPerHour",157,1407589269
"watt","meanPerHour",164,1407592818
"watt","meanPerHour",161,1407596446
"watt","meanPerHour",165,1407600007
"watt","meanPerHour",163,1407603623
"watt","meanPerHour",163,1407607202
"watt","meanPerHour",168,1407610867
"watt","meanPerHour",157,1407614404
"watt","meanPerHour",1137,1407618025
"watt","meanPerHour",571,1407621612
"watt","meanPerHour",165,1407625271
"watt","meanPerHour",162,1407628985
"watt","meanPerHour",164,1407632445
"watt","meanPerHour",159,1407636003
"watt","meanPerHour",162,1407639687
"watt","meanPerHour",158,1407643257
"watt","meanPerHour",161,1407646858
"watt","meanPerHour",160,1407650404
"watt","meanPerHour",165,1407654023
"watt","meanPerHour",155,1407657727
"watt","meanPerHour",158,1407661238
"watt","meanPerHour",157,1407665015
"watt","meanPerHour",155,1407668447
"watt","meanPerHour",158,1407672084
"watt","meanPerHour",158,1407675709
"watt","meanPerHour",161,1407679260
"watt","meanPerHour",158,1407682805
"watt","meanPerHour",170,1407686441
"watt","meanPerHour",663,1407690000
"watt","meanPerHour",252,1407693628
"watt","meanPerHour",176,1407697222
"watt","meanPerHour",178,1407700823
"watt","meanPerHour",1229,1407704474
"watt","meanPerHour",798,1407708069
"watt","meanPerHour",155,1407711640
"watt","meanPerHour",171,1407715223
"watt","meanPerHour",160,1407718825
"watt","meanPerHour",166,1407722403
"watt","meanPerHour",159,1407726060
"watt","meanPerHour",145,1407729634
"watt","meanPerHour",148,1407733202
"watt","meanPerHour",156,1407736801
"watt","meanPerHour",246,1407740437
"watt","meanPerHour",160,1407744014
"watt","meanPerHour",156,1407747606
"watt","meanPerHour",159,1407751246
"watt","meanPerHour",169,1407754800
"watt","meanPerHour",143,1407758440
"watt","meanPerHour",151,1407762220
"watt","meanPerHour",144,1407765603
"watt","meanPerHour",145,1407769235
"watt","meanPerHour",170,1407772805
"watt","meanPerHour",664,1407776476
"watt","meanPerHour",786,1407780096
"watt","meanPerHour",1043,1407783741
"watt","meanPerHour",214,1407787201
"watt","meanPerHour",1152,1407790852
"watt","meanPerHour",2391,1407794450
"watt","meanPerHour",2023,1407798007
"watt","meanPerHour",1263,1407801639
"watt","meanPerHour",581,1407805238
"watt","meanPerHour",129,1407808835
"watt","meanPerHour",120,1407812420
"watt","meanPerHour",123,1407816000
"watt","meanPerHour",118,1407819616
"watt","meanPerHour",150,1407823203
"watt","meanPerHour",769,1407826807
"watt","meanPerHour",233,1407830633
"watt","meanPerHour",390,1407834018
"watt","meanPerHour",109,1407837824
"watt","meanPerHour",102,1407841215
"watt","meanPerHour",106,1407844823
"watt","meanPerHour",113,1407848492
"watt","meanPerHour",111,1407852075
"watt","meanPerHour",112,1407855665
"watt","meanPerHour",104,1407859236
"watt","meanPerHour",107,1407862880
"watt","meanPerHour",101,1407866409
"watt","meanPerHour",102,1407870059
"watt","meanPerHour",102,1407873662
"watt","meanPerHour",1196,1407877200
"watt","meanPerHour",2314,1407880829
"watt","meanPerHour",1074,1407884546
"watt","meanPerHour",112,1407888112
"watt","meanPerHour",110,1407891600
"watt","meanPerHour",105,1407895204
"watt","meanPerHour",100,1407898869
"watt","meanPerHour",106,1407902420
"watt","meanPerHour",106,1407906025
"watt","meanPerHour",97,1407909667
"watt","meanPerHour",105,1407913207
"watt","meanPerHour",108,1407916844
"watt","meanPerHour",117,1407920415
"watt","meanPerHour",122,1407924034
"watt","meanPerHour",113,1407927636
"watt","meanPerHour",104,1407931286
"watt","meanPerHour",102,1407934845
"watt","meanPerHour",101,1407938433
"watt","meanPerHour",102,1407942016
"watt","meanPerHour",104,1407945708
"watt","meanPerHour",104,1407949211
"watt","meanPerHour",106,1407952861
"watt","meanPerHour",107,1407956432
"watt","meanPerHour",116,1407960271
"watt","meanPerHour",1360,1407963633
"watt","meanPerHour",754,1407967233
"watt","meanPerHour",108,1407970817
"watt","meanPerHour",109,1407974474
"watt","meanPerHour",114,1407978059
"watt","meanPerHour",115,1407981712
"watt","meanPerHour",107,1407985213
"watt","meanPerHour",110,1407988811
"watt","meanPerHour",104,1407992423
"watt","meanPerHour",103,1407996065
"watt","meanPerHour",112,1407999623
"watt","meanPerHour",112,1408003210
"watt","meanPerHour",113,1408006838
"watt","meanPerHour",102,1408010630
"watt","meanPerHour",104,1408014032
"watt","meanPerHour",113,1408017614
"watt","meanPerHour",143,1408021203
"watt","meanPerHour",163,1408024854
"watt","meanPerHour",111,1408028412
"watt","meanPerHour",109,1408032068
"watt","meanPerHour",98,1408035627
"watt","meanPerHour",106,1408039265
"watt","meanPerHour",102,1408042825
"watt","meanPerHour",100,1408046458
"watt","meanPerHour",1132,1408050034
"watt","meanPerHour",854,1408053614
"watt","meanPerHour",119,1408057247
"watt","meanPerHour",112,1408060863
"watt","meanPerHour",112,1408064492
"watt","meanPerHour",109,1408068042
"watt","meanPerHour",114,1408071604
"watt","meanPerHour",106,1408075205
"watt","meanPerHour",105,1408078859
"watt","meanPerHour",105,1408082410
"watt","meanPerHour",99,1408086024
"watt","meanPerHour",114,1408089649
"watt","meanPerHour",110,1408093288
"watt","meanPerHour",113,1408096938
"watt","meanPerHour",110,1408100418
"watt","meanPerHour",112,1408104112
"watt","meanPerHour",107,1408107640
"watt","meanPerHour",106,1408111216
"watt","meanPerHour",108,1408114848
"watt","meanPerHour",112,1408118449
"watt","meanPerHour",106,1408122013
"watt","meanPerHour",105,1408125644
"watt","meanPerHour",100,1408129203
"watt","meanPerHour",110,1408132804
"watt","meanPerHour",1025,1408136454
"watt","meanPerHour",974,1408140002
"watt","meanPerHour",114,1408143659
"watt","meanPerHour",102,1408147213
"watt","meanPerHour",110,1408150853
"watt","meanPerHour",104,1408154420
"watt","meanPerHour",103,1408158048
"watt","meanPerHour",103,1408161665
